가게,맛,양,날짜,주문,사용자id,리뷰
후라이드참잘하는집-서강대점,5,5,2022-10-02,후참1인세트（순살） ,ar,양념맛있어요 감튀가 치즈인줄 몰랐네요. 저한텐 조금 달았어요 그냥감튀도 됐으면 좋겠어요ㅎ 양은 2-3인분이네요..겁나많아요👍
후라이드참잘하는집-서강대점,5,5,2022-10-01,반마리（뼈）,ch,정말 맛있었어요♥️ 후참짱!!!!!
후라이드참잘하는집-서강대점,5,5,2022-09-29,후라이드（무＋소스＋콜라）,rl,굳굳굳 맛잇어영 ㅇㅇㅇㅇㅇ
후라이드참잘하는집-서강대점,5,5,2022-09-29,,hy,맛있게먹었습미당항상
후라이드참잘하는집-서강대점,5,4,2022-09-28,반마리（순살）,yu,안녕하세요 .. 이번주에만 3번 째 시킨 거 같은데 .. 정말 너무 맛있는데 어째 양이 조금씩 점점 줄어드는 거 같아서 슬퍼여 ㅠㅠㅠㅠ
후라이드참잘하는집-서강대점,5,5,2022-09-28,순살반반치킨 （후라이드반＋킹트리플반）,ja,후라이드 맛있고 양도 만고 양념치킨 양념이 너무 많아서 좋아요
후라이드참잘하는집-서강대점,5,5,2022-09-28,반반치킨（후라이드반＋,yo,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-09-28,후라이드（무＋소스＋콜라）,km,간판은 거짓말을 하지 않습니다. 먹어본 후라이드 중 순위권에 들 정도로 맛있었습니다. 하도 배고파서 사진 한 장 찍고 해치웠네요.
후라이드참잘하는집-서강대점,5,5,2022-09-27,후라이드（무＋소스＋콜라）,23,맛있게 잘 먹었어요
후라이드참잘하는집-서강대점,5,5,2022-09-26,반마리（순살）,da,배달이 잘못돼서 너무 늦게 받았어요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ (가게는 잘못없어요) 그래도 맛있었고 양많았어요
후라이드참잘하는집-서강대점,5,5,2022-09-26,반마리（순살）,yu,"이번에도 맛있게 잘 먹었습니다 3일 전에도 먹었는데 참 ,,, 왜자꾸 생각날까요"
후라이드참잘하는집-서강대점,4,5,2022-09-25,반마리（순살）,zl,맛있게 잘 먹었습니다~!!
후라이드참잘하는집-서강대점,5,5,2022-09-25,반반치킨（후라이드반＋간장반）（무＋소스＋콜라）,ma,사진은 못 찍었지만 늘 맛있게 먹고 있습니다! 감사합니다~
후라이드참잘하는집-서강대점,5,4,2022-09-25,눈꽃치즈감자,se,생맥이 너무 맛있어요 감자랑 핫도그도 물론요😇
후라이드참잘하는집-서강대점,5,5,2022-09-24,순살반반치킨 （,hu,맛있는데 몇번왔어요.
후라이드참잘하는집-서강대점,5,5,2022-09-24,반반치킨（후라이드반＋핫간장반）（무＋소스＋콜라）,by,가깝기도 하지만 언제나 20분 안에 배달되는거 가타요! 맛도 항상 같고 신뢰가는 치킨집!
후라이드참잘하는집-서강대점,5,5,2022-09-23,후라이드（무＋소스＋콜라）,ha,맛있게 잘 먹었어요.
후라이드참잘하는집-서강대점,5,5,2022-09-23,반마리（순살）,yu,"늘 .. 맛있읍니다 ….^^ 매일 먹을 수 있는 맛 . 그래서 주 1회 - 2회 시켜먹읍니다 ,^^"
후라이드참잘하는집-서강대점,5,5,2022-09-22,후라이드（무＋소스＋콜라）,st,치킨하면 후참 매콤하니 넘 맛있어요
후라이드참잘하는집-서강대점,5,5,2022-09-22,후참1인세트 （뼈）,f3,항상최고입니다 감사합니다
후라이드참잘하는집-서강대점,5,5,2022-09-21,반마리（순살）,ng,맛있어요 !! 🫶🫶🫶
후라이드참잘하는집-서강대점,5,5,2022-09-20,눈꽃치즈감자,se,#식후감 서강대점 맥주도 치킨도 항상 다 맛있어요 미니핫도그는 첨 시켜봤는데 진짜 맛있습니다 감자도 양이 엄청 많다 최고
후라이드참잘하는집-서강대점,5,5,2022-09-19,반반치킨（후라이드반＋,so,감사합니다 잘먹었어요
후라이드참잘하는집-서강대점,5,5,2022-09-19,반반치킨（후라이드반＋,ya,맛있어요 자주시켜먹어요
후라이드참잘하는집-서강대점,5,5,2022-09-19,후참1인세트（순살） ,an,맛있게 먹었습니다~~
후라이드참잘하는집-서강대점,5,5,2022-09-19,반반치킨（후라이드반＋핫간장반）（무＋소스＋콜라）,ni,맛있게 잘 먹었습니다 ㅎㅎ
후라이드참잘하는집-서강대점,5,5,2022-09-18,후참1인세트（순살） ,le,요번에 감튀도 먹고싶어 세트시켰는데 감튀먹다가 배터지는 줄 알았네요 ㅋㅎㅋㅎ 매번 맛있게 잘먹고 있습니다핳
후라이드참잘하는집-서강대점,5,5,2022-09-18,후라이드（무＋소스＋콜라）,ky,배달빠르고맛있읍다.
후라이드참잘하는집-서강대점,1,4,2022-09-18,순살반반치킨（후라이드반＋간장반）（무＋소스＋콜라）,su,우선 배달이 왔는데 간장양념이 다 새서 박스밑이 다젖어있는 부분에서 아쉬웠는데 후라이드가 먹다보니 염지가 너무 쎄서 짠맛밖에 안나네요. 리뷰 잘 안쓰는 사람인데 너무 별로 였어서 리뷰 남깁니다.
후라이드참잘하는집-서강대점,5,5,2022-09-18,후라이드（무＋소스＋콜라）,ma,늘 잘 먹고 있습니다!! 치킨은 항상 여기 시켜요 👍
후라이드참잘하는집-서강대점,5,5,2022-09-18,반반치킨 （후라이드＋눈꽃치즈）,6_,맛있게 잘 먹었습니다 :)
후라이드참잘하는집-서강대점,5,5,2022-09-18,순살 ,hy,👍👍👍👍👍👏👏👏👏👏👏
후라이드참잘하는집-서강대점,5,5,2022-09-18,후라이드（무＋소스＋콜라）,ba,맜있네요 가게이름값 하는거같이여
후라이드참잘하는집-서강대점,5,5,2022-09-18,반마리（순살）,by,반마리 메뉴 있어서 너무 좋아요 엄청 바삭하고 맛있어요👍👍
후라이드참잘하는집-서강대점,5,5,2022-09-17,순살반반치킨（후라이드반＋핫간장반）（무＋소스＋콜라）,p5,맛나요오오오오오오오오오오
후라이드참잘하는집-서강대점,5,5,2022-09-15,순살 두마리 세트,cu,맛있어요~ 맨날 시켜먹네요 ㅎㅎ
후라이드참잘하는집-서강대점,5,5,2022-09-15,반마리（순살）,yu,그저께 시켜먹은 거 이제 리뷰 올리는데 사진 보니 또 먹고싶네요 ….. 이래서 매주 한두번씩 시키나봐요 잘먹었습니다 너무 맛있어요 ㅠㅠ
후라이드참잘하는집-서강대점,5,5,2022-09-15,반마리（순살）,dl,순살 후라이드 참 잘하는 집
후라이드참잘하는집-서강대점,5,5,2022-09-14,,kj,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-09-14,순살반반치킨（후라이드반＋,mk,새벽에 치킨 시킨건 처음이네요 빠르게 배송해주셔서 감사합니다! 맛있게 잘 먹었습니다.
후라이드참잘하는집-서강대점,4,4,2022-09-13,간장치킨（무＋소스＋콜라）,ps,맛있어서 시켜 먹어요. 중독되는중
후라이드참잘하는집-서강대점,5,5,2022-09-12,반반치킨 （후라이드＋눈꽃치즈）,84,참 맛나게 잘 먹었습니다. 감사합니다! #식후감
후라이드참잘하는집-서강대점,5,5,2022-09-12,후라이드（무＋소스＋콜라）,gu,후참잘 맛있어요!!
후라이드참잘하는집-서강대점,5,5,2022-09-11,핫간장치킨（무＋소스＋콜라）,my,잘먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-09-11,반마리（순살）,le,요즘엔 후참 소떡 무조건 필수로 시키는듯!! 존맛존맛 한번 잡솨들보셔~ 해피 추석!
후라이드참잘하는집-서강대점,5,5,2022-09-09,반마리（순살）,yu,맛있게 잘먹었습니다 !! 오늘은 튀김상태도 넘 좋고 닭 상태도 너무 좋았습니다 !! 소떡소떡도 맛있었습니다 ~!!
후라이드참잘하는집-서강대점,5,5,2022-09-09,반마리（순살）,kk,"온기 남은 치킨, 시원한 맥주~!! 언제나처럼 맛있게 잘 먹었습니다."
후라이드참잘하는집-서강대점,5,5,2022-09-09,후참1인세트（순살） ,an,매번 맛있게 먹어요
후라이드참잘하는집-서강대점,5,5,2022-09-08,후라이드（무＋소스＋콜라）,li,역시 후라이드참잘하는집이야 ㅎㅎ 매번 시키는 치킨들 항상 뜨끈뜨끈하고 배달 도 빨라요!! 저 1인분인데 양이 많이 주셔서 감사합니다!!
후라이드참잘하는집-서강대점,5,5,2022-09-08,[신메뉴]순살 킹트리플 ,fb,맛잇게 잘먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-09-07,순살반반치킨（후라이드반＋,la,항상 맛있게 먹고 있습니나
후라이드참잘하는집-서강대점,4,5,2022-09-07,반마리（순살）,ni,"자주 시켜먹는데, 순살은 처음시켜시켜보네요, 전 뼈있는 오리지널이 더 좋은듯 ㅎㅎ 뚜껑열고 핫간장주문인데 후라이드 시킨줄요;;; 버무림아니고 흩뿌려주신듯,.살짝 아쉬움이있었네요 그래도, 담에 또 주문할예정입니다 ㅎㅎ"
후라이드참잘하는집-서강대점,5,5,2022-09-07,후라이드（무＋소스＋콜라）,tw,후참은 사랑입니다 더 말할것이 없어요
후라이드참잘하는집-서강대점,5,5,2022-09-05,,st,후라이드도 맛있지만 양념도 맛있어요 양념은 후참에서만 주문함ㅋㅋ양념이 바닥에 넘천 많음(사진)
후라이드참잘하는집-서강대점,5,5,2022-09-05,후라이드（무＋소스＋콜라）,su,닭이 작아서 놀랬어요 가격이 조금 저렴한 편인데 그래서 닭이 작은것 같습니다 따끈 따끈 하게 배달도 빠릅니다
후라이드참잘하는집-서강대점,5,5,2022-09-04,반반치킨（후라이드반＋,ja,상호명처럼 후라이드 맛 좋아요 최근 먹어본 후라이드중에 최강 덤으로 양녕도 앗있어요^^~
후라이드참잘하는집-서강대점,5,5,2022-09-03,순살 후라이드,om,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-09-03,후라이드（무＋소스＋콜라）,dd,맛있는데 조각이 너무 커서 먹기가 좀 번거로워요
후라이드참잘하는집-서강대점,5,5,2022-09-03,순살반반치킨（후라이드반＋,hj,여기잘함... 특히서강점
후라이드참잘하는집-서강대점,4,5,2022-09-03,순살 후라이드,mm,양도 적당하고 배달시간도 빠르고 맛도 좋아요.
후라이드참잘하는집-서강대점,5,5,2022-09-02,반마리（뼈）,lo,맛있게 잘 먹었읍니다 ^^
후라이드참잘하는집-서강대점,5,5,2022-09-01,반반치킨 （,sd,잘먹었습니다!!!!!
후라이드참잘하는집-서강대점,5,5,2022-09-01,간장치킨（무＋소스＋콜라）,xe,요즘같은 3만원치킨시대에 가격고민안하고 주문하는 곳
후라이드참잘하는집-서강대점,4,5,2022-09-01,반마리（순살）,yu,"양도 많고 배달도 빠른데 ,, 주 1-2회 시켜먹는 사람으로써 말씀드리자면 이번 치킨은 뭔가 조금 상태가 오래된 닭을 튀긴 느낌 …? 평소랑 좀 달라서 아쉬웠습니다 ㅜㅜ 그래도 맛있게 먹었어요 ㅈ"
후라이드참잘하는집-서강대점,5,5,2022-09-01,순살 ,bj,말해뭐해 굿..굿..굿
후라이드참잘하는집-서강대점,5,5,2022-08-31,후라이드（무＋소스＋콜라）,st,바삭한 치킨 통 닭가슴살이 막 퍽퍽하지않아 좋아용 맛있음
후라이드참잘하는집-서강대점,5,5,2022-08-31,	,ms,"
반반치킨（후라이드반＋양념반）/1"
후라이드참잘하는집-서강대점,5,5,2022-08-30,순살 후라이드,ch,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-08-30,핫간장치킨（무＋소스＋콜라）,ni,맛있게 잘 먹었습니다 ㅎㅎ
후라이드참잘하는집-서강대점,5,5,2022-08-29,반마리（뼈）,ck,맛이쓰스습다다다다다
후라이드참잘하는집-서강대점,5,5,2022-08-29,순살 후라이드,it,약간 맵기가 있지만 맛있어요
후라이드참잘하는집-서강대점,5,5,2022-08-26,반마리（순살）,le,역시 양념참잘하는집 졸맛탱탱 요번에 소떡시켜봤는데 와. . . 감동 넘나 맛있어요.. 담번엔 소떡만 시켜 먹어야겠어요 개존맛탱ㅜㅜㅜ
후라이드참잘하는집-서강대점,5,5,2022-08-25,순살반반치킨（,yu,항상 믿고 먹는 후참
후라이드참잘하는집-서강대점,5,5,2022-08-24,순살반반치킨（,04,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-08-22,반마리（순살）,yu,너무 자주 시켜서 리뷰 남기기도 민망하네요 .. ㅎ 잘먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-08-22,반반치킨（후라이드반＋,bd,"별다른 설명이 필요없이, 치킨은 후참잘!"
후라이드참잘하는집-서강대점,5,5,2022-08-21,순살 핫토스치킨,kh,존맛탱구리 바삭바삭 매콤바삭~~
후라이드참잘하는집-서강대점,5,5,2022-08-21,후라이드（무＋소스＋콜라）,bj,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-08-21,반반치킨（후라이드반＋핫간장반）（무＋소스＋콜라）,vi,아주 맛있는 음식.
후라이드참잘하는집-서강대점,5,5,2022-08-20,반마리（순살）,dl,후라이드 참 잘하는 집
후라이드참잘하는집-서강대점,5,5,2022-08-19,후참1인세트 （뼈）,f3,생각치도 못한 맥주까지!!!항상최고입니다 감사합니다
후라이드참잘하는집-서강대점,5,5,2022-08-19,후라이드（무＋소스＋콜라）,18,치킨이 맛잇네요~~
후라이드참잘하는집-서강대점,5,4,2022-08-19,반반치킨（후라이드반＋매운,kh,생각한것보단 양이 많진 않았지만 한덩이 크기가 크더라구여 후라이드는 맛소금에 찍어먹으니 짱맛! 양념도 매콤한게 맛있어용 치즈볼에 치즈가루 뿌려져 있어서 더 맛있게 먹었네용^ㅂ^
후라이드참잘하는집-서강대점,5,5,2022-08-18,세트2（후라이드＋눈꽃치즈감자＋콜라1.25L）,ke,맛있게 잘 먹었어요
후라이드참잘하는집-서강대점,5,5,2022-08-18,순살 두마리 세트,ke,맛있게 잘 먹었어요
후라이드참잘하는집-서강대점,4,4,2022-08-18,반마리（순살）,dh,처음 먹어봤는데 맛있어요
후라이드참잘하는집-서강대점,5,5,2022-08-17,반반치킨（후라이드반＋,li,굿^_^ 맛있어!~~~~~
후라이드참잘하는집-서강대점,5,5,2022-08-17,순살반반치킨（후라이드반＋,cj,언제나 믿고먹는 맛~~ 튀김옷 바삭하고 맛있어요 다음날 남은양념치킨에 치밥해먹으니까 최고~
후라이드참잘하는집-서강대점,5,5,2022-08-17,순살 두마리 세트,ke,단골이예요 너무 맛있어요
후라이드참잘하는집-서강대점,5,5,2022-08-16,순살 매운,su,양도 많고 맛도 좋고 잘 먹었어요
후라이드참잘하는집-서강대점,5,5,2022-08-16,반마리（순살）,dl,소떡소떡도 훌륭한 맛입니다
후라이드참잘하는집-서강대점,5,5,2022-08-16,	,ma,"
순살반반치킨 （후라이드반＋눈꽃치즈반） （무＋소스＋콜라）/1"
후라이드참잘하는집-서강대점,5,5,2022-08-15,반반치킨（후라이드반＋,by,배달이 항상빨라요 추천해요!
후라이드참잘하는집-서강대점,5,5,2022-08-15,후라이드（무＋소스＋콜라）,ui,후라이드는 후참잘!!
후라이드참잘하는집-서강대점,5,5,2022-08-14,반반치킨 （,dd,진짜 후참은 잘되야 합니다… 넘 너무너무너무 맛있고 가성비 짱 ㅠㅜ 허겁지겁 먹느라 사진은 없지만… 흑흑 너무 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022-08-14,,se,숭배합니다 GOAT
후라이드참잘하는집-서강대점,5,5,2022-08-14,후라이드（무＋소스＋콜라）,as,잘 먹었습니다. 다만 오버쿡이 되서 약간 탄내같이 냄새가 나더라구요. 조리 시간만 조금 신경써주시면 더 맛있을거 같습니다
후라이드참잘하는집-서강대점,5,5,2022-08-14,반마리（순살）,37,맛있게 먹었어요🥰
